1c. LEA ID,awarded_q,awarded_method,applied_q,applied_method,interest_q,interest_method,order_q,delivered_q,operating_q,award_to_order_q,order_to_delivered_q,delivered_to_operating_q,award_to_operating_q
5102880,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
1739390,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3416290,2019Q1,exact,2018Q3,backcast_award_minus_2q,2018Q2,from_applied_minus_1q,2020Q2,2021Q4,2022Q1,5.0,6.0,1.0,12.0
5102980,,unknown,,unknown,,unknown,,,,,,,
2633900,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1737350,2019Q3,exact,2019Q1,backcast_award_minus_2q,2018Q4,from_applied_minus_1q,2019Q4,2021Q1,2021Q2,1.0,5.0,1.0,7.0
5103060,,unknown,,unknown,,unknown,,,,,,,
5103090,,unknown,,unknown,,unknown,,,,,,,
1927990,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5103150,,unknown,,unknown,,unknown,,,,,,,
5103180,,unknown,,unknown,,unknown,,,,,,,
5103210,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5103240,,unknown,,unknown,,unknown,,,,,,,
5103270,,unknown,,unknown,,unknown,,,,,,,
5103300,,unknown,,unknown,,unknown,,,,,,,
5103330,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5103370,,unknown,,unknown,,unknown,,,,,,,
5103390,,unknown,,unknown,,unknown,,,,,,,
5103420,,unknown,,unknown,,unknown,,,,,,,
5103460,,unknown,,unknown,,unknown,,,,,,,
5103480,,unknown,,unknown,,unknown,,,,,,,
5103510,,unknown,,unknown,,unknown,,,,,,,
5103520,,unknown,,unknown,,unknown,,,,,,,
2105580,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q2,2024Q2,,,0.0,6.0
5103640,,unknown,,unknown,,unknown,,,,,,,
5103660,,unknown,,unknown,,unknown,,,,,,,
5103690,,unknown,,unknown,,unknown,,,,,,,
5103710,,unknown,,unknown,,unknown,,,,,,,
5103750,,unknown,,unknown,,unknown,,,,,,,
5103780,,unknown,,unknown,,unknown,,,,,,,
5103810,,unknown,,unknown,,unknown,,,,,,,
601331,2022Q3,exact,2022Q1,backcast_award_minus_2q,2021Q4,from_applied_minus_1q,2022Q3,2023Q3,2023Q3,0.0,4.0,0.0,4.0
5103870,,unknown,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,,,,,,,
4672450,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
3026520,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5103950,,unknown,,unknown,,unknown,,,,,,,
4223790,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2024Q2,2024Q2,,,0.0,6.0
1739510,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2022Q4,2023Q1,1.0,2.0,1.0,4.0
5104050,,unknown,,unknown,,unknown,,,,,,,
2634260,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5104110,,unknown,,unknown,,unknown,,,,,,,
5104150,,unknown,,unknown,,unknown,,,,,,,
5300001,,unknown,,unknown,,unknown,,,,,,,
5300002,,unknown,,unknown,,unknown,,,,,,,
5300003,,unknown,,unknown,,unknown,,,,,,,
5300004,,unknown,,unknown,,unknown,,,,,,,
5300005,,unknown,,unknown,,unknown,,,,,,,
5300006,,unknown,,unknown,,unknown,,,,,,,
5300007,,unknown,,unknown,,unknown,,,,,,,
5300008,,unknown,,unknown,,unknown,,,,,,,
5300010,,unknown,,unknown,,unknown,,,,,,,
5300011,,unknown,,unknown,,unknown,,,,,,,
5300012,,unknown,,unknown,,unknown,,,,,,,
5300013,,unknown,,unknown,,unknown,,,,,,,
5300014,,unknown,,unknown,,unknown,,,,,,,
5300015,,unknown,,unknown,,unknown,,,,,,,
5300016,,unknown,,unknown,,unknown,,,,,,,
5300017,,unknown,,unknown,,unknown,,,,,,,
5300030,,unknown,,unknown,,unknown,,,,,,,
5300060,,unknown,,unknown,,unknown,,,,,,,
5300090,,unknown,,unknown,,unknown,,,,,,,
5300150,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5300240,,unknown,,unknown,,unknown,,,,,,,
5300280,,unknown,,unknown,,unknown,,,,,,,
5300300,,unknown,,unknown,,unknown,,,,,,,
5300313,,unknown,,unknown,,unknown,,,,,,,
5300314,,unknown,,unknown,,unknown,,,,,,,
5300315,,unknown,,unknown,,unknown,,,,,,,
5300317,,unknown,,unknown,,unknown,,,,,,,
5300318,,unknown,,unknown,,unknown,,,,,,,
5300319,,unknown,,unknown,,unknown,,,,,,,
5300320,,unknown,,unknown,,unknown,,,,,,,
5300321,,unknown,,unknown,,unknown,,,,,,,
5300322,,unknown,,unknown,,unknown,,,,,,,
5300323,,unknown,,unknown,,unknown,,,,,,,
5300324,,unknown,,unknown,,unknown,,,,,,,
5300325,,unknown,,unknown,,unknown,,,,,,,
5300326,,unknown,,unknown,,unknown,,,,,,,
5300328,,unknown,,unknown,,unknown,,,,,,,
5300330,,unknown,,unknown,,unknown,,,,,,,
5300333,,unknown,,unknown,,unknown,,,,,,,
5300334,,unknown,,unknown,,unknown,,,,,,,
5300335,,unknown,,unknown,,unknown,,,,,,,
5300337,,unknown,,unknown,,unknown,,,,,,,
5300339,,unknown,,unknown,,unknown,,,,,,,
5300340,,unknown,,unknown,,unknown,,,,,,,
5300341,,unknown,,unknown,,unknown,,,,,,,
5300342,,unknown,,unknown,,unknown,,,,,,,
5300343,,unknown,,unknown,,unknown,,,,,,,
5300345,,unknown,,unknown,,unknown,,,,,,,
5300347,,unknown,,unknown,,unknown,,,,,,,
5300348,,unknown,,unknown,,unknown,,,,,,,
5300349,,unknown,,unknown,,unknown,,,,,,,
5300350,,unknown,,unknown,,unknown,,,,,,,
5300351,,unknown,,unknown,,unknown,,,,,,,
5300352,,unknown,,unknown,,unknown,,,,,,,
5300354,,unknown,,unknown,,unknown,,,,,,,
5300355,,unknown,,unknown,,unknown,,,,,,,
5300380,,unknown,,unknown,,unknown,,,,,,,
5300390,,unknown,,unknown,,unknown,,,,,,,
5300420,,unknown,,unknown,,unknown,,,,,,,
5300450,,unknown,,unknown,,unknown,,,,,,,
5300480,,unknown,,unknown,,unknown,,,,,,,
5300510,,unknown,,unknown,,unknown,,,,,,,
5300570,,unknown,,unknown,,unknown,,,,,,,
5300630,,unknown,,unknown,,unknown,,,,,,,
5300660,,unknown,,unknown,,unknown,,,,,,,
5300690,,unknown,,unknown,,unknown,,,,,,,
5300720,,unknown,,unknown,,unknown,,,,,,,
5300750,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5300780,,unknown,,unknown,,unknown,,,,,,,
5300810,,unknown,,unknown,,unknown,,,,,,,
5300840,,unknown,,unknown,,unknown,,,,,,,
5300870,,unknown,,unknown,,unknown,,,,,,,
5300950,,unknown,,unknown,,unknown,,,,,,,
5300960,,unknown,,unknown,,unknown,,,,,,,
5300990,,unknown,,unknown,,unknown,,,,,,,
5301050,,unknown,,unknown,,unknown,,,,,,,
408800,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,2024Q3,nanQnan,nanQnan,3.0,,,
5301110,,unknown,,unknown,,unknown,,,,,,,
5301140,,unknown,,unknown,,unknown,,,,,,,
5301170,,unknown,,unknown,,unknown,,,,,,,
5301200,,unknown,,unknown,,unknown,,,,,,,
5301230,,unknown,,unknown,,unknown,,,,,,,
4030240,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q3,2023Q3,1.0,2.0,0.0,3.0
5301290,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5301320,,unknown,,unknown,,unknown,,,,,,,
5301350,,unknown,,unknown,,unknown,,,,,,,
5301380,,unknown,,unknown,,unknown,,,,,,,
5301410,,unknown,,unknown,,unknown,,,,,,,
5301440,,unknown,,unknown,,unknown,,,,,,,
06TUMBL,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q3,2023Q2,2023Q2,3.0,3.0,0.0,6.0
5301500,,unknown,,unknown,,unknown,,,,,,,
5301560,,unknown,,unknown,,unknown,,,,,,,
5301590,,unknown,,unknown,,unknown,,,,,,,
5301630,,unknown,,unknown,,unknown,,,,,,,
5301660,,unknown,,unknown,,unknown,,,,,,,
5301680,,unknown,,unknown,,unknown,,,,,,,
103420,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2023Q3,2023Q3,0.0,3.0,0.0,3.0
5301800,,unknown,,unknown,,unknown,,,,,,,
5301830,,unknown,,unknown,,unknown,,,,,,,
5301860,,unknown,,unknown,,unknown,,,,,,,
1928170,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2023Q3,2023Q3,0.0,3.0,0.0,3.0
5301920,,unknown,,unknown,,unknown,,,,,,,
5301950,,unknown,,unknown,,unknown,,,,,,,
5301980,,unknown,,unknown,,unknown,,,,,,,
5302010,,unknown,,unknown,,unknown,,,,,,,
5302040,,unknown,,unknown,,unknown,,,,,,,
5302070,,unknown,,unknown,,unknown,,,,,,,
5302130,,unknown,,unknown,,unknown,,,,,,,
5302160,,unknown,,unknown,,unknown,,,,,,,
5302280,,unknown,,unknown,,unknown,,,,,,,
5302310,,unknown,,unknown,,unknown,,,,,,,
5302340,,unknown,,unknown,,unknown,,,,,,,
5302370,,unknown,,unknown,,unknown,,,,,,,
5302400,,unknown,,unknown,,unknown,,,,,,,
5302460,,unknown,,unknown,,unknown,,,,,,,
601332,2017Q1,exact,2016Q3,backcast_award_minus_2q,2016Q2,from_applied_minus_1q,2017Q2,2017Q2,2017Q3,1.0,0.0,1.0,2.0
5302520,,unknown,,unknown,,unknown,,,,,,,
5302550,,unknown,,unknown,,unknown,,,,,,,
5302610,,unknown,,unknown,,unknown,,,,,,,
5302640,,unknown,,unknown,,unknown,,,,,,,
1719080,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5302700,,unknown,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,,,,,,,
5302730,,unknown,,unknown,,unknown,,,,,,,
5302820,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5302850,,unknown,,unknown,,unknown,,,,,,,
5302880,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5302910,,unknown,,unknown,,unknown,,,,,,,
2634380,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q3,2023Q3,1.0,2.0,0.0,3.0
5302970,,unknown,,unknown,,unknown,,,,,,,
5303000,,unknown,,unknown,,unknown,,,,,,,
5303030,,unknown,,unknown,,unknown,,,,,,,
5303090,,unknown,,unknown,,unknown,,,,,,,
5303130,,unknown,,unknown,,unknown,,,,,,,
5303150,,unknown,,unknown,,unknown,,,,,,,
5303180,,unknown,,unknown,,unknown,,,,,,,
5303210,,unknown,,unknown,,unknown,,,,,,,
5303240,,unknown,,unknown,,unknown,,,,,,,
5303270,,unknown,,unknown,,unknown,,,,,,,
5303300,,unknown,,unknown,,unknown,,,,,,,
5303330,,unknown,,unknown,,unknown,,,,,,,
5303360,,unknown,,unknown,,unknown,,,,,,,
5303440,,unknown,,unknown,,unknown,,,,,,,
5303510,,unknown,,unknown,,unknown,,,,,,,
4901080,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q3,2023Q3,1.0,2.0,0.0,3.0
5303570,,unknown,,unknown,,unknown,,,,,,,
5303600,,unknown,,unknown,,unknown,,,,,,,
5303660,,unknown,,unknown,,unknown,,,,,,,
5303720,,unknown,,unknown,,unknown,,,,,,,
640300,2018Q1,exact,2017Q3,backcast_award_minus_2q,2017Q2,from_applied_minus_1q,2018Q2,2019Q3,2019Q4,1.0,5.0,1.0,7.0
5303780,,unknown,,unknown,,unknown,,,,,,,
5303810,,unknown,,unknown,,unknown,,,,,,,
5303870,,unknown,,unknown,,unknown,,,,,,,
5303930,,unknown,,unknown,,unknown,,,,,,,
4112600,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5303990,,unknown,,unknown,,unknown,,,,,,,
5304020,,unknown,,unknown,,unknown,,,,,,,
5304050,,unknown,,unknown,,unknown,,,,,,,
5304080,,unknown,,unknown,,unknown,,,,,,,
5304110,,unknown,,unknown,,unknown,,,,,,,
5304150,,unknown,,unknown,,unknown,,,,,,,
5304170,,unknown,,unknown,,unknown,,,,,,,
5304200,,unknown,,unknown,,unknown,,,,,,,
3119560,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
4503750,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5304290,,unknown,,unknown,,unknown,,,,,,,
3416380,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5304410,,unknown,,unknown,,unknown,,,,,,,
5304470,,unknown,,unknown,,unknown,,,,,,,
1900022,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
1305250,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q4,2023Q4,1.0,3.0,0.0,4.0
5304560,,unknown,,unknown,,unknown,,,,,,,
5304590,,unknown,,unknown,,unknown,,,,,,,
5304620,,unknown,,unknown,,unknown,,,,,,,
5304650,,unknown,,unknown,,unknown,,,,,,,
5304710,,unknown,,unknown,,unknown,,,,,,,
5304740,,unknown,,unknown,,unknown,,,,,,,
2105640,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q4,2023Q4,1.0,3.0,0.0,4.0
5304830,,unknown,,unknown,,unknown,,,,,,,
5304860,,unknown,,unknown,,unknown,,,,,,,
5304890,,unknown,,unknown,,unknown,,,,,,,
4704290,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q2,2023Q2,1.0,1.0,0.0,2.0
5304950,,unknown,,unknown,,unknown,,,,,,,
408820,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5305010,,unknown,,unknown,,unknown,,,,,,,
5305020,,unknown,,unknown,,unknown,,,,,,,
5305040,,unknown,,unknown,,unknown,,,,,,,
5305130,,unknown,,unknown,,unknown,,,,,,,
5305160,,unknown,,unknown,,unknown,,,,,,,
5305190,,unknown,,unknown,,unknown,,,,,,,
5305220,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5305250,,unknown,,unknown,,unknown,,,,,,,
5305280,,unknown,,unknown,,unknown,,,,,,,
5305310,,unknown,,unknown,,unknown,,,,,,,
5305340,,unknown,,unknown,,unknown,,,,,,,
5305370,,unknown,,unknown,,unknown,,,,,,,
5305400,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5305430,,unknown,,unknown,,unknown,,,,,,,
3628650,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q3,2023Q3,1.0,5.0,0.0,6.0
5305490,,unknown,,unknown,,unknown,,,,,,,
5305520,,unknown,,unknown,,unknown,,,,,,,
5305550,,unknown,,unknown,,unknown,,,,,,,
5305610,,unknown,,unknown,,unknown,,,,,,,
5305640,,unknown,,unknown,,unknown,,,,,,,
5305670,,unknown,,unknown,,unknown,,,,,,,
5309150,2022Q1,exact,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
5305730,,unknown,,unknown,,unknown,,,,,,,
3629250,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5305790,,unknown,,unknown,,unknown,,,,,,,
5305820,,unknown,,unknown,,unknown,,,,,,,
4224210,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
2634440,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2023Q3,2023Q3,2.0,1.0,0.0,3.0
1739870,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5309180,2020Q2,exact,2019Q4,backcast_award_minus_2q,2019Q3,from_applied_minus_1q,2021Q1,2022Q2,2022Q3,3.0,5.0,1.0,9.0
5305970,,unknown,,unknown,,unknown,,,,,,,
5306000,,unknown,,unknown,,unknown,,,,,,,
5306060,,unknown,,unknown,,unknown,,,,,,,
5306090,,unknown,,unknown,,unknown,,,,,,,
5306120,,unknown,,unknown,,unknown,,,,,,,
5306150,,unknown,,unknown,,unknown,,,,,,,
2511800,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q2,2023Q4,2023Q4,2.0,2.0,0.0,4.0
5306220,,unknown,,unknown,,unknown,,,,,,,
5306240,,unknown,,unknown,,unknown,,,,,,,
5306270,,unknown,,unknown,,unknown,,,,,,,
1739960,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5306330,,unknown,,unknown,,unknown,,,,,,,
5306360,,unknown,,unknown,,unknown,,,,,,,
5306390,,unknown,,unknown,,unknown,,,,,,,
5306420,,unknown,,unknown,,unknown,,,,,,,
5306450,,unknown,,unknown,,unknown,,,,,,,
5306480,,unknown,,unknown,,unknown,,,,,,,
5306510,,unknown,,unknown,,unknown,,,,,,,
5306540,,unknown,,unknown,,unknown,,,,,,,
640590,2018Q4,exact,2018Q2,backcast_award_minus_2q,2018Q1,from_applied_minus_1q,2019Q3,2020Q4,2021Q1,3.0,5.0,1.0,9.0
5306600,,unknown,,unknown,,unknown,,,,,,,
5306630,,unknown,,unknown,,unknown,,,,,,,
5306660,,unknown,,unknown,,unknown,,,,,,,
5306690,,unknown,,unknown,,unknown,,,,,,,
600069,2021Q4,exact,2021Q2,backcast_award_minus_2q,2021Q1,from_applied_minus_1q,2022Q1,2023Q1,2023Q1,1.0,4.0,0.0,5.0
5306780,,unknown,,unknown,,unknown,,,,,,,
5306820,,unknown,,unknown,,unknown,,,,,,,
5306840,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5306870,,unknown,,unknown,,unknown,,,,,,,
5306900,,unknown,,unknown,,unknown,,,,,,,
5309240,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
5306960,,unknown,,unknown,,unknown,,,,,,,
5306990,,unknown,,unknown,,unknown,,,,,,,
5307020,,unknown,,unknown,,unknown,,,,,,,
1740070,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q3,1.0,3.0,2.0,6.0
5307080,,unknown,,unknown,,unknown,,,,,,,
5307110,,unknown,,unknown,,unknown,,,,,,,
5307140,,unknown,,unknown,,unknown,,,,,,,
4843800,2024Q2,exact,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
4224650,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
2930750,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,2023Q3,2023Q3,,,0.0,3.0
5307320,,unknown,,unknown,,unknown,,,,,,,
5307350,,unknown,,unknown,,unknown,,,,,,,
5307380,,unknown,,unknown,,unknown,,,,,,,
5307440,,unknown,,unknown,,unknown,,,,,,,
5307470,,unknown,,unknown,,unknown,,,,,,,
5307530,,unknown,,unknown,,unknown,,,,,,,
5307560,,unknown,,unknown,,unknown,,,,,,,
5307620,,unknown,,unknown,,unknown,,,,,,,
5307650,,unknown,,unknown,,unknown,,,,,,,
5307680,,unknown,,unknown,,unknown,,,,,,,
3622200,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5307740,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5307770,,unknown,,unknown,,unknown,,,,,,,
5309270,2020Q2,exact,2019Q4,backcast_award_minus_2q,2019Q3,from_applied_minus_1q,2021Q2,2021Q2,2021Q2,4.0,0.0,0.0,4.0
5307830,,unknown,,unknown,,unknown,,,,,,,
5307860,,unknown,,unknown,,unknown,,,,,,,
5307900,,unknown,,unknown,,unknown,,,,,,,
2634620,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
640980,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
5307980,,unknown,,unknown,,unknown,,,,,,,
2700372,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5008310,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5308070,,unknown,,unknown,,unknown,,,,,,,
5308100,,unknown,,unknown,,unknown,,,,,,,
5308130,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5308160,,unknown,,unknown,,unknown,,,,,,,
4674520,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q2,2023Q2,1.0,1.0,0.0,2.0
5308220,,unknown,,unknown,,unknown,,,,,,,
2804470,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5308280,,unknown,,unknown,,unknown,,,,,,,
5308310,,unknown,,unknown,,unknown,,,,,,,
5308340,,unknown,,unknown,,unknown,,,,,,,
5308370,,unknown,,unknown,,unknown,,,,,,,
5308400,,unknown,,unknown,,unknown,,,,,,,
5308430,,unknown,,unknown,,unknown,,,,,,,
5308460,,unknown,,unknown,,unknown,,,,,,,
5308490,,unknown,,unknown,,unknown,,,,,,,
5308520,,unknown,,unknown,,unknown,,,,,,,
641040,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,nanQnan,nanQnan,1.0,,,
5308580,,unknown,,unknown,,unknown,,,,,,,
5308610,,unknown,,unknown,,unknown,,,,,,,
1740290,2024Q2,exact,2023Q4,backcast_award_minus_2q,2023Q3,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
641130,2023Q2,exact,2022Q4,backcast_award_minus_2q,2022Q3,from_applied_minus_1q,2023Q3,nanQnan,nanQnan,1.0,,,
5308730,,unknown,2021Q2,program_calendar,2021Q1,from_applied_minus_1q,,,,,,,
5308760,,unknown,,unknown,,unknown,,,,,,,
5103840,2019Q4,exact,2019Q2,backcast_award_minus_2q,2019Q1,from_applied_minus_1q,2020Q3,2021Q4,2022Q1,3.0,5.0,1.0,9.0
5308820,,unknown,,unknown,,unknown,,,,,,,
5308850,,unknown,,unknown,,unknown,,,,,,,
5308910,,unknown,,unknown,,unknown,,,,,,,
641160,2020Q3,exact,2020Q1,backcast_award_minus_2q,2019Q4,from_applied_minus_1q,2021Q1,2021Q1,2021Q2,2.0,0.0,1.0,3.0
06VISSE,2022Q3,exact,2022Q1,backcast_award_minus_2q,2021Q4,from_applied_minus_1q,2022Q4,2023Q3,2023Q3,1.0,3.0,0.0,4.0
5309000,,unknown,,unknown,,unknown,,,,,,,
5309030,,unknown,,unknown,,unknown,,,,,,,
5309060,,unknown,,unknown,,unknown,,,,,,,
5309100,,unknown,,unknown,,unknown,,,,,,,
641190,2020Q3,exact,2020Q1,backcast_award_minus_2q,2019Q4,from_applied_minus_1q,2021Q2,2022Q4,2022Q4,3.0,6.0,0.0,9.0
1718480,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
2003240,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2022Q4,2022Q4,2023Q1,0.0,0.0,1.0,1.0
2004470,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q3,2023Q3,1.0,2.0,0.0,3.0
5309300,,unknown,,unknown,,unknown,,,,,,,
5309330,,unknown,,unknown,,unknown,,,,,,,
5309360,,unknown,,unknown,,unknown,,,,,,,
5309390,,unknown,,unknown,,unknown,,,,,,,
4844310,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
2313200,2022Q4,exact,2022Q2,backcast_award_minus_2q,2022Q1,from_applied_minus_1q,2023Q1,2023Q2,2023Q2,1.0,1.0,0.0,2.0
5309510,,unknown,,unknown,,unknown,,,,,,,
5309540,,unknown,,unknown,,unknown,,,,,,,
5309570,,unknown,,unknown,,unknown,,,,,,,
5309600,,unknown,,unknown,,unknown,,,,,,,
5309630,,unknown,,unknown,,unknown,,,,,,,
5309660,,unknown,,unknown,,unknown,,,,,,,
3416890,2023Q1,exact,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,2023Q2,2024Q1,2024Q1,1.0,3.0,0.0,4.0
5309720,,unknown,,unknown,,unknown,,,,,,,
5309750,,unknown,,unknown,,unknown,,,,,,,
5309780,,unknown,,unknown,,unknown,,,,,,,
5309810,,unknown,,unknown,,unknown,,,,,,,
5309840,,unknown,,unknown,,unknown,,,,,,,
5309870,,unknown,,unknown,,unknown,,,,,,,
5309450,2022Q1,exact,2021Q3,backcast_award_minus_2q,2021Q2,from_applied_minus_1q,2022Q2,2023Q1,2023Q2,1.0,3.0,1.0,5.0
5309930,,unknown,,unknown,,unknown,,,,,,,
5309990,,unknown,,unknown,,unknown,,,,,,,
5310020,,unknown,,unknown,,unknown,,,,,,,
641280,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,2024Q1,nanQnan,nanQnan,1.0,,,
5309480,2023Q4,exact,2023Q2,backcast_award_minus_2q,2023Q1,from_applied_minus_1q,nanQnan,nanQnan,nanQnan,,,,
5310140,,unknown,,unknown,,unknown,,,,,,,
5310170,,unknown,,unknown,,unknown,,,,,,,
5400030,,unknown,2020Q2,program_calendar,2020Q1,from_applied_minus_1q,,,,,,,
5400058,,unknown,,unknown,,unknown,,,,,,,
